test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p8,0.7484662576687117,0.5879396984924623,0.740506329113924,0.4875,0.8289138349514563,"[[371  41]
 [123 117]]",4
p9,0.6310975609756098,0.35638297872340424,0.4652777777777778,0.28879310344827586,0.7253375081327262,"[[347  77]
 [165  67]]",4
p10,0.6550079491255962,0.6061705989110707,0.9881656804733728,0.43717277486910994,0.8944718824851092,"[[245   2]
 [215 167]]",4
p11,0.7356143079315708,0.4407894736842105,0.3031674208144796,0.8072289156626506,0.8226549053356282,"[[406 154]
 [ 16  67]]",4
p12,0.7631578947368421,0.7582938388625592,0.8888888888888888,0.6611570247933884,0.8437150171811271,"[[253  30]
 [123 240]]",4
p13,0.453416149068323,0.41071428571428575,1.0,0.25842696629213485,0.9003361939308149,"[[127   0]
 [264  92]]",4
p14,0.8878357030015798,0.8559837728194726,0.7644927536231884,0.9723502304147466,0.9364365473236441,"[[351  65]
 [  6 211]]",4
p15,0.8852713178294573,0.862962962962963,0.879245283018868,0.8472727272727273,0.949002457002457,"[[338  32]
 [ 42 233]]",4
p16,0.8618012422360248,0.8378870673952641,0.9745762711864406,0.7348242811501597,0.9289788905726668,"[[325   6]
 [ 83 230]]",4
p17,0.6359516616314199,0.42206235011990406,0.2972972972972973,0.7272727272727273,0.7295030628924092,"[[333 208]
 [ 33  88]]",4
p18,0.7457627118644068,0.7317073170731706,0.7053291536050157,0.7601351351351351,0.8569500803920067,"[[259  94]
 [ 71 225]]",4
p19,0.7584615384615384,0.6722338204592903,0.7030567685589519,0.644,0.8397600000000001,"[[332  68]
 [ 89 161]]",4
p20,0.5994436717663422,0.6,0.7632508833922261,0.494279176201373,0.6528636577567879,"[[215  67]
 [221 216]]",4
p21,0.5066079295154186,0.6216216216216216,0.7796610169491526,0.5168539325842697,0.46435577976508957,"[[ 69  78]
 [258 276]]",4
p22,0.5846153846153846,0.6651634723788049,0.6719817767653758,0.6584821428571429,0.5999281032637774,"[[123 144]
 [153 295]]",4
p23,0.5567715458276333,0.6596638655462185,0.6738197424892703,0.6460905349794238,0.5181825816746451,"[[ 93 152]
 [172 314]]",4
p24,0.717948717948718,0.6818873668188737,0.6153846153846154,0.764505119453925,0.7843963310580205,"[[308 140]
 [ 69 224]]",4
p25,0.6868965517241379,0.661698956780924,0.5495049504950495,0.8314606741573034,0.7396758418788741,"[[276 182]
 [ 45 222]]",4
p26,0.6770538243626062,0.6676384839650146,0.5612745098039216,0.8237410071942446,0.7829372016405567,"[[249 179]
 [ 49 229]]",4
p27,0.6648648648648648,0.69,0.6330275229357798,0.7582417582417582,0.7323547463175122,"[[216 160]
 [ 88 276]]",4
p28,0.298050139275766,0.4592274678111588,0.9953488372093023,0.298465829846583,0.06276150627615062,"[[  0   1]
 [503 214]]",4
p29,0.42140026420079263,0.5408805031446542,0.401244167962675,0.8295819935691319,0.3621689040128041,"[[ 61 385]
 [ 53 258]]",4
p30,0.5432098765432098,0.46548956661316215,0.5598455598455598,0.3983516483516483,0.5379346680716544,"[[251 114]
 [219 145]]",4
p31,0.432258064516129,0.34911242603550297,0.22348484848484848,0.7972972972972973,0.5383852752273806,"[[217 410]
 [ 30 118]]",4
